lower,type,upper,contains_true
-0.04570783924886257,pivot,1.1061417291757445,False
0.39183912680285904,percentile,1.675085649691869,True
0.5078847624710279,normal,1.5462564801189886,True
0.6291416124374241,pivot,1.4500433076063102,True
0.5740016401765554,percentile,1.3531101582333391,True
0.6824504111032484,normal,1.8497389089368026,True
0.929175035743472,pivot,1.93280682395512,True
0.6160597667591662,percentile,1.635376036687954,True
0.1471722267997897,normal,1.0576935689846716,False
0.28402937188777944,pivot,0.8980580053323901,False
0.35305890808307583,percentile,1.050264242859354,False
0.49291422660589956,normal,1.6628799863569275,True
0.4181842248653611,pivot,1.6174324982314006,True
0.5385059663405575,percentile,1.7573684724107679,True
0.6300684432535121,normal,1.963366512564395,True
0.3545352670560922,pivot,2.0309031162842013,True
0.5511484302302903,percentile,2.0380490957367474,True
0.6624725935872035,normal,1.6696088451612745,True
0.8589090894240399,pivot,1.6894294944791732,True
0.650104024996995,percentile,1.6218539105161378,True
0.4029754884977327,normal,1.930407998734351,True
-0.16158615548666244,pivot,1.4315490135962068,True
0.8364351009958807,percentile,2.3014186674066326,True
0.5033382119199713,normal,1.7535252600437805,True
0.23208875128076656,pivot,1.4516323012555679,True
0.813150464046527,percentile,1.8358804217276439,True
-0.10302704090330839,normal,1.6351206097521658,True
-0.46869690335328484,pivot,1.0868477288521234,False
0.39255349916244275,percentile,2.3347674985679086,True
0.12931125029769897,normal,2.0789288301390823,True
0.3794385538389309,pivot,1.8587586423120017,True
0.4887955146785932,percentile,2.0693015495972693,True
0.1167903512245353,normal,1.5392482423945992,True
-0.13654811598671368,pivot,1.1297605786645821,False
0.5366421038241791,percentile,1.7132706102021475,True
0.6364830866595527,normal,1.9345399802130245,True
0.5732131641497458,pivot,1.7722720822548506,True
0.7693585179814469,percentile,2.047339419693359,True
0.34085679442946604,normal,2.038255403632254,True
0.28065022738909295,pivot,1.8249847043533243,True
0.7200944574486895,percentile,2.232217500907982,True
0.09823821347670758,normal,1.8798548113662177,True
-0.04767789965646596,pivot,1.4205838953325114,True
0.48507452389178507,percentile,2.1765087344696004,True
0.4579706227456734,normal,1.3701837282550426,True
0.24006118968147683,pivot,1.373580575816331,True
0.29680776468491665,percentile,1.4791281144269173,True
0.5115003274349504,normal,1.4787850344696278,True
0.6210295194613424,pivot,1.5259873106241937,True
0.5557669757938293,percentile,1.435992238836091,True
0.4951713853164701,normal,2.530706610069296,True
0.5868760399036268,pivot,2.4781965310311325,True
0.6230959427269538,percentile,2.668509781805154,True
0.46078529773890486,normal,1.4613694100294068,True
0.02618364016526331,pivot,1.3913734620772398,True
0.6050880177521785,percentile,1.8447202332958028,True
0.8096118533150175,normal,1.977923125255832,True
0.946067120146274,pivot,1.9519111975479488,True
0.9057607989891225,percentile,1.840117046863622,True
0.4941384972060734,normal,1.685862258870339,True
0.2255934435081186,pivot,1.5892507199557055,True
0.596997715447563,percentile,1.8612770415764437,True
0.4363050895063907,normal,2.114491504623033,True
0.42316797332217204,pivot,1.9206011519494857,True
0.5738415062117382,percentile,2.1873677830023164,True
0.47519744345290915,normal,1.8767305712808149,True
0.32180043999322683,pivot,1.659800664948694,True
0.5273112968864134,percentile,1.7922435912812669,True
0.5406364140868556,normal,1.4312141448167386,True
0.4759246890083355,pivot,1.293722075941133,True
0.6610089261057551,percentile,1.4360422846285807,True
0.7961761312722548,normal,2.2362421212466366,True
1.0117178512231022,pivot,2.445264769271598,True
0.7537829722432641,percentile,2.0544899577486273,True
0.3278825456851743,normal,2.2764534671879626,True
0.4270012550590141,pivot,1.8508202059793397,True
0.5613170634287823,percentile,2.148104801246365,True
0.7874563175526468,normal,1.6362222420672266,True
0.6827286609835272,pivot,1.5538525923504292,True
0.9169978152503571,percentile,1.5983942351701494,True
0.8242346501605768,normal,2.5494706565223995,True
0.8304706151386925,pivot,2.6159772399589327,True
0.7564036195707129,percentile,3.787618974169606,True
0.8692237146248254,normal,1.9685986435206648,True
0.9685810842616625,pivot,2.109541080777355,True
0.7750647134890871,percentile,1.763754692181955,True
0.1974956657201581,normal,1.5498141940263435,True
0.46226026139234966,pivot,1.2167435457547686,True
0.5411941091498811,percentile,1.3829129438642045,True
0.36006033686680705,normal,1.360380220709688,True
0.13703230252147747,pivot,1.368839637278884,True
0.3440855657205716,percentile,1.2478619312468027,True
-0.2569893618489383,normal,2.553774727701105,True
-0.48395971747648847,pivot,1.87488927396851,True
0.481705506595846,percentile,2.84458501661891,True
0.09301133429572728,normal,1.5300558382680758,True
-0.17397049649413954,pivot,1.1135229674422082,False
0.42736339934985135,percentile,1.502429167218808,True
0.8903914581238215,normal,2.1968284117460994,True
0.8612863778749151,pivot,2.3064798491666,True
0.6871568572662513,percentile,2.1791396236471585,True
0.16999463347244737,normal,1.2246376443684215,True
0.08495773050271338,pivot,1.0704725060345783,False
0.2629480334539177,percentile,1.2257785047731389,True
0.3423967141507831,normal,1.4034452129900712,True
0.3111039682364076,pivot,1.1923025297636247,True
0.5624095497590681,percentile,1.4233970668371665,True
0.6529518588352116,normal,1.864091251952726,True
0.7143288163308559,pivot,2.062824593389741,True
0.6476745631535754,percentile,1.6820587746734075,True
0.6870919607067401,normal,2.3349848798268042,True
0.8366975903350333,pivot,2.351928188017506,True
0.7260451888328859,percentile,2.350312141845935,True
0.3519114930365683,normal,1.7492970332567257,True
0.1472139625605151,pivot,1.4183764964983918,True
0.5737429248930754,percentile,1.8219698123179988,True
0.19334237330045367,normal,1.926878849011811,True
0.16521161535811557,pivot,1.3945314655427077,True
0.6683039554330953,percentile,2.3476845818694367,True
0.09907353961431109,normal,1.236214311251941,True
0.012428912200433961,pivot,1.1691910981444733,True
0.3790435895163218,percentile,1.3235537098101902,True
0.32961931230252706,normal,1.4859844447076433,True
0.23949809848174652,pivot,1.1937972156456844,True
0.5848858965149619,percentile,1.6891691391044712,True
1.0873604599789255,normal,2.1635117395384023,True
1.4756253292217072,pivot,2.433204293693837,False
0.7957221151473084,percentile,1.7852098349579413,True
0.8098623953319041,normal,2.0046837457404223,True
0.7983807893433936,pivot,2.0979013958268213,True
0.7029373428359832,percentile,1.9582099317346442,True
0.9018308807275025,normal,2.5037035953204647,True
1.26097383970684,pivot,2.320165192132892,False
0.8939921699832007,percentile,2.1184406739676502,True
0.49170992367317967,normal,1.95358442043468,True
0.14506263309752665,pivot,2.0256800040865657,True
0.8566297201733986,percentile,2.633964357556646,True
0.08312291361910984,normal,1.3839476296903483,True
-0.06809895035976132,pivot,1.1191491752170601,False
0.3500197067666998,percentile,1.7464730943669422,True
-0.15537025188596476,normal,1.3255770558033648,True
-0.4229310320785793,pivot,0.8509778328748684,False
0.3511608683262454,percentile,1.6503225558175019,True
0.5414666206005044,normal,1.2935457051006565,True
0.3055083223099919,pivot,1.255942646507021,True
0.4617301051236305,percentile,1.5933035706519487,True
0.35125048374679235,normal,2.0103373822124246,True
0.14154960326672583,pivot,1.6578170374059944,True
0.7378226268736626,percentile,2.4805727410407346,True
0.4115510363395837,normal,1.8691891540807908,True
0.6591607593752005,pivot,1.7816808398544506,True
0.48197416979501595,percentile,1.7348836613945111,True
0.2891310028119446,normal,1.6146973647458616,True
0.2494288841354162,pivot,1.448056194306512,True
0.38644434218191787,percentile,1.5816343928207641,True
0.45464732613205994,normal,2.321940490140804,True
0.4340511629116115,pivot,1.909676474993268,True
0.9411208297665683,percentile,2.396383151161229,True
0.08938483399528607,normal,1.3105462092481037,True
-0.05311789746609552,pivot,1.0223755717413192,False
0.36928885349546414,percentile,1.4367315165267451,True
0.1587918559087364,normal,1.047391732218899,False
0.029062279044556716,pivot,0.8099155855357127,False
0.27667027610160444,percentile,1.1870367029089333,True
0.4183403140002149,normal,1.4480795734709313,True
0.2704625429996026,pivot,1.2788931768649705,True
0.5655245565386693,percentile,1.3445021961295578,True
-0.31977350751219646,normal,2.100478431235324,True
-0.7608000282131628,pivot,1.5091951647106372,True
0.276256006649813,percentile,2.794310737281171,True
0.17026548233225092,normal,2.1343513576869046,True
0.02934352222542369,pivot,1.3668842202606584,True
0.6964929509544623,percentile,2.306988775803692,True
0.35751978802748885,normal,1.0857754867304692,False
0.01631718455926312,pivot,1.0249480026783098,False
0.3954383716097316,percentile,1.2650746400591149,True
0.3811913970356242,normal,1.773708169561969,True
0.5500760253896364,pivot,1.621710043120565,True
0.5592161665038613,percentile,1.9132480342698839,True
0.5098906502115801,normal,1.5283819348957377,True
0.7116458024122769,pivot,1.4183302795485537,True
0.6495890354326477,percentile,1.4230345658340502,True
0.5716901518876224,normal,1.903023086727257,True
0.6743277370762779,pivot,2.032354007035134,True
0.4212954369888578,percentile,1.901839954414884,True
0.5966082956227928,normal,2.0546473862566854,True
0.29468251334301243,pivot,1.8581014149060902,True
0.7594507725889779,percentile,2.088989721113502,True
0.8378727896763292,normal,1.582523726902941,True
0.9079080184557908,pivot,1.7138736785091773,True
0.7673437817336632,percentile,1.485410824863695,True
0.7637311716470417,normal,2.4064662453936587,True
1.0699670020745806,pivot,2.6994972172347795,True
0.7256501820384347,percentile,2.0915667107459472,True
0.2348320808103337,normal,1.576182070544812,True
0.3956982140609535,pivot,1.386765226925812,True
0.4045252120107643,percentile,1.3175814529882346,True
0.5678749644483696,normal,1.7395200173193583,True
0.5944580022669219,pivot,1.8689604171887266,True
0.6970312012521417,percentile,1.858178100859105,True
0.5394820193114346,normal,1.601751702282185,True
0.5163802831998645,pivot,1.601755445339104,True
0.39358879718318635,percentile,1.6324540893488502,True
0.4324594608606065,normal,1.5155521385432296,True
0.26536748410103916,pivot,1.3402535546085073,True
0.5918264748442941,percentile,1.5311667352325224,True
0.0677308052489003,normal,2.413713293098125,True
-0.21734079918952842,pivot,1.7175005762112292,True
0.47833736529730075,percentile,2.612842056545699,True
0.5027516756520096,normal,2.530197022935157,True
1.1895038518319438,pivot,2.6830003974252925,False
0.40015259043868123,percentile,1.830700421820463,True
0.3605130036361254,normal,1.2647650150200827,True
0.15294069471504712,pivot,1.2383308310754004,True
0.3676836879574961,percentile,1.1621025784150456,True
0.4016829453578078,normal,1.1863757113509763,True
0.48656841501805914,pivot,1.159174136224383,True
0.4056351941493456,percentile,1.1213451124456322,False
0.45769714554382096,normal,1.0946116147154752,False
0.5989976798246521,pivot,1.0658448254322743,False
0.44851428443440455,percentile,1.008558708802259,False
0.4541085716737223,normal,1.6607720152176646,True
0.5727957284805996,pivot,1.4535995749343953,True
0.5401474308061164,percentile,1.764773825566741,True
0.387783215452173,normal,1.2594863435752535,True
0.37595773642432584,pivot,1.1435860706506333,True
0.4519982095185846,percentile,1.322223933927569,True
0.47138480656183623,normal,1.620693017054012,True
0.3643744119213459,pivot,1.615978731837379,True
0.5945992784558443,percentile,1.7991985171898235,True
0.8419019601028607,normal,2.138533824678572,True
1.083604898425915,pivot,2.022676352958584,True
0.9789083960993676,percentile,2.388883364201059,True
0.21941417152994513,normal,1.7283234124595637,True
0.33448888878245375,pivot,1.5672233031536291,True
0.500820057651156,percentile,1.7718563471009539,True
0.25226147116983844,normal,1.4081024628957253,True
0.3768114767127566,pivot,1.1321990112760727,False
0.5536949072886828,percentile,1.2300097330044517,True
0.07174545239861285,normal,1.388434930653943,True
0.09456239187221449,pivot,1.1466005190549944,True
0.37300504849377714,percentile,1.7185932767301133,True
0.3626964152483597,normal,1.2611114414711486,True
0.3433129222674083,pivot,1.1403042441545752,False
0.5000054266833668,percentile,1.4462727422045747,True
0.6170164118197082,normal,2.0636986573701384,True
0.6477020772814566,pivot,2.104387999385878,True
0.6568151133618022,percentile,1.9283594035955012,True
0.5766896554402818,normal,1.2143337528287168,True
0.582684376422363,pivot,1.176559261402225,True
0.5391661524897378,percentile,1.2203934241019132,True
1.2478270010070989,normal,2.444812975168413,False
1.175527350752898,pivot,2.5434555672815695,False
1.039917135078559,percentile,2.83822458442241,True
0.22987836558957275,normal,0.9376610168591545,False
0.26950551064265205,pivot,0.963456281666208,False
0.21481497877559885,percentile,0.8523660685241814,False
0.30060541551892994,normal,1.743218587703704,True
0.2349088036562459,pivot,1.654771097310607,True
0.37451017107330165,percentile,1.775876990280447,True
0.4908191337765432,normal,1.634195850663243,True
0.33579445819182374,pivot,1.4257337228344578,True
0.8148812933535811,percentile,1.9053199707758217,True
0.4595181117479382,normal,1.3375359923372034,True
0.4923863364335146,pivot,1.3652765453555795,True
0.38997281087315494,percentile,1.2434746717911336,True
0.30851852350344844,normal,1.9785312644291855,True
0.32020734580686994,pivot,1.7958256008777567,True
0.49122418705487714,percentile,1.8801327388780682,True
0.37204151548732245,normal,1.6430909961264755,True
-0.026723799651691582,pivot,1.3470178622622078,True
0.6204914471805563,percentile,1.7049428725747853,True
0.24614921179281857,normal,1.5377642781934784,True
0.20488908992465404,pivot,1.439539137332925,True
0.37604587920877197,percentile,1.6601931769673695,True
0.3165127267088864,normal,1.9446385686359369,True
0.2966512797462917,pivot,1.540780316671,True
0.7476301246415948,percentile,1.9196530253683668,True
0.9628736991319382,normal,2.626257424394168,True
1.140818419532942,pivot,2.6444366399143258,True
1.062094379611974,percentile,2.421529963873463,True
0.018731875595647485,normal,1.336434919821274,True
0.0048684954108157985,pivot,1.1288662487131917,False
0.21117129141244206,percentile,1.2153935313933633,True
0.7347646404098144,normal,1.8987479218638748,True
0.7205278903540453,pivot,1.9942078751603025,True
0.7011744543866688,percentile,1.8637205763630913,True
0.226997201907295,normal,2.2661273419716865,True
-0.006452897563093973,pivot,1.835300700719992,True
0.7163238615599661,percentile,2.612983719803899,True
0.20921510913730568,normal,1.2214888606690844,True
-0.2430377849503087,pivot,0.9931061239744835,False
0.4158696749965282,percentile,1.3714042183972648,True
0.42640336534723844,normal,2.02477345464995,True
0.2844412975338493,pivot,1.7468539347507464,True
0.6582326691927043,percentile,2.112765483048665,True
0.5351854111807138,normal,1.6502950984891704,True
0.6921075747735443,pivot,1.6264367821349932,True
0.5266039534443837,percentile,1.6280638313735198,True
0.7565040576501058,normal,2.3585243987892146,True
0.5991369916031815,pivot,2.2847946625909246,True
0.9810619693628579,percentile,2.509906935606975,True
0.6495040628839498,normal,1.4266334779530738,True
0.7673886220360944,pivot,1.5686543705587095,True
0.5880022041379492,percentile,1.2654821462903356,True
0.7822142643691891,normal,2.1698281290884727,True
0.6774096870445101,pivot,2.0894157703841927,True
0.8164600056131943,percentile,3.18159082295005,True
0.4091853256761985,normal,1.6889073427132368,True
0.08747447962000932,pivot,1.4644608339824605,True
0.593826222898359,percentile,1.888288589677575,True
0.8933775339388178,normal,2.1859261542709336,True
0.8928729444920465,pivot,2.208523344734066,True
0.9344838093358877,percentile,2.157054410625102,True
0.19230708001313368,normal,1.897798614858573,True
0.219967873941747,pivot,1.608734209950301,True
0.705183761354411,percentile,1.8862289725253008,True
0.32248419350809177,normal,1.332987486420589,True
0.23919075067883444,pivot,1.1776604564526623,True
0.43656558340630397,percentile,1.4354909529941,True
-0.04695766903138454,normal,2.0181519814250173,True
-0.22435751557005124,pivot,1.4931446488435118,True
0.43028563082875393,percentile,2.1186046411826718,True
0.39820912759694815,normal,1.8320627398715703,True
0.21410917918273498,pivot,1.707967583471171,True
0.5159923644511788,percentile,1.984063448998359,True
0.554228127372097,normal,1.5039355791058946,True
0.7772292997732473,pivot,1.6309993011770922,True
0.483222818972712,percentile,1.3253796996519462,True
0.23190616004891773,normal,1.6775896447849368,True
0.30997947188682384,pivot,1.612347960218285,True
0.26448765024467413,percentile,1.8638003998734183,True
0.4738791335650282,normal,1.8893424645096322,True
0.5227735301390657,pivot,1.8720708106032882,True
0.5278851974094181,percentile,1.6516439129282334,True
-0.12774555533931187,normal,1.6822383266152188,True
-0.40211998836445684,pivot,1.1656851232467567,True
0.6112256256362502,percentile,2.2624471630154206,True
0.32045444865410466,normal,1.6799092112538516,True
0.48639247167943944,pivot,1.7163186430569353,True
0.2677686019275982,percentile,1.5375137762458138,True
0.4440878269669779,normal,1.7872954729450392,True
0.3146166276624496,pivot,1.6499861286111122,True
0.5387130767759774,percentile,1.886985004590584,True
0.47028947165107016,normal,1.44869240733637,True
0.5794776466525879,pivot,1.4372552824147604,True
0.44010169963673756,percentile,1.366632364987155,True
0.3298830154152036,normal,2.1182224744006364,True
-0.19821945108254857,pivot,1.9456110824344148,True
0.6577375556439257,percentile,2.6627858503835444,True
0.49840136957724934,normal,2.801607843352121,True
0.5989740367919598,pivot,2.305762760651093,True
0.7773025078399898,percentile,2.8052472608775414,True
0.20028695167291655,normal,1.46217340970107,True
0.14157260056417442,pivot,1.3371962069362298,True
0.27791343315298034,percentile,1.4010906876588145,True
0.06649250436180837,normal,0.9513962546308421,False
0.009681422176949894,pivot,0.7385415633174337,False
0.24685013338256132,percentile,1.0993827698159464,False
0.0715153447181075,normal,1.3983015132942325,True
-0.08526269147365428,pivot,1.1711252714736096,True
0.33901285807590575,percentile,1.5123701965725729,True
0.8100830157302128,normal,1.7698994036795384,True
0.8935350695911866,pivot,1.8396264446819217,True
0.8322222888169388,percentile,1.6817675122973093,True
0.7683797293038661,normal,2.40713514740303,True
0.9652126805412844,pivot,2.3045322806636976,True
0.8360339562141366,percentile,2.059481990892875,True
-0.09905490655757554,normal,1.2233507144774336,True
-0.6769640661547249,pivot,0.7129073961705267,False
0.3688370367744014,percentile,2.391770793184342,True
0.18221864624824735,normal,1.450646393177251,True
-0.16261681869956557,pivot,1.2373678998016442,True
0.36019560865958766,percentile,1.4153542740864393,True
0.18824704583511043,normal,1.1901466531786464,True
-0.13505481534838837,pivot,1.002295962954101,False
0.39249017644377987,percentile,1.4841334140084164,True
0.7980696622721871,normal,2.669272144657721,True
1.0189378996880825,pivot,2.633574349828144,True
0.5942709097116399,percentile,2.3232733325238417,True
0.3859222209313591,normal,1.8840397738228434,True
0.3033871284939329,pivot,1.6121421089563925,True
0.5901237747913298,percentile,2.0234489202703307,True
0.15639573049002775,normal,1.6835967499475806,True
-0.20497472358333368,pivot,1.2300261545561235,True
0.6738699097423463,percentile,1.9183865592998806,True
0.5042412652731602,normal,1.60966395713728,True
0.8208612981906189,pivot,1.662626169522276,True
0.4213010337337023,percentile,1.3747462337825946,True
0.3633467513851418,normal,1.2719339380767505,True
0.3357731758979554,pivot,1.2019344433030053,True
0.49420245799636586,percentile,1.397298842987917,True
0.43410892616186764,normal,1.38941790615875,True
0.48643360519863843,pivot,1.4338788512042155,True
0.3996406801357121,percentile,1.3434006543268602,True
0.2913826029972887,normal,1.2023155538966406,True
0.37103328272361424,pivot,1.1731769187970413,True
0.40908383024007566,percentile,1.1632505606141628,True
0.42378602616606054,normal,1.4862632364955526,True
0.41348452786291223,pivot,1.5002660517911597,True
0.46304054562718544,percentile,1.5187456807532493,True
0.02158937859580512,normal,1.5474408611320847,True
-0.6553007763633996,pivot,1.1430500983496668,True
0.4205933370757993,percentile,1.9255845996661747,True
0.6780678592945104,normal,1.6403409993127867,True
0.7120595427031993,pivot,1.5823788484995207,True
0.6263586539076172,percentile,1.6507383084542988,True
-0.08113500443139415,normal,1.046577764049389,False
-0.1999311484107712,pivot,0.670212869104275,False
0.2856162768364004,percentile,1.35583752556151,True
0.4054201705178344,normal,2.26769971690629,True
0.6082736000321489,pivot,2.1459932112447784,True
0.5031915512099658,percentile,2.3214764988333965,True
0.7010839896430935,normal,1.6274543824777719,True
0.7369548146205764,pivot,1.5541992532006839,True
0.7236415032450928,percentile,1.518146781101853,True
0.4898719314517753,normal,1.7750119382676126,True
0.4659006405433188,pivot,1.6206016274294885,True
0.6947390050795157,percentile,1.916765299907261,True
0.6598684714804537,normal,1.6066567961463387,True
0.5956838407069989,pivot,1.6201328532458759,True
0.655999865360975,percentile,1.6631646216877238,True
0.5032110849648637,normal,1.9559524163095074,True
0.40024379244398434,pivot,1.8277426895461133,True
0.5764060385864594,percentile,2.0179371312507186,True
0.34719957688676073,normal,2.141829377095456,True
-0.08307114344801514,pivot,1.7622617036116524,True
0.738440404179259,percentile,2.6968483672976045,True
0.6204982272836596,normal,1.8648197877442763,True
0.6529833581908853,pivot,2.1318741235795016,True
0.42661163685209225,percentile,1.8940502653259064,True
0.1820684854151302,normal,1.8973274213351636,True
0.2557564864722246,pivot,1.7725594067713728,True
0.4283326986400462,percentile,1.875507764039972,True
0.5633101550515001,normal,1.9682775821394953,True
0.844670605238862,pivot,1.8377763808872327,True
0.6587424293811304,percentile,1.8604105091948022,True
0.40523659595373496,normal,1.5278288676151517,True
0.430489407652042,pivot,1.5061179853283275,True
0.4059314150680138,percentile,1.4031004873151816,True
0.45665462219829434,normal,1.2590838783172211,True
0.28616012412992986,pivot,1.1077581119539532,False
0.6027579254814593,percentile,1.4209835530247283,True
0.3190069479519587,normal,1.6793135554593657,True
0.18900952703311025,pivot,1.5772279099173145,True
0.4527129415943368,percentile,1.809310976378214,True
0.1895708053278803,normal,1.5673639618812318,True
0.16032484762292443,pivot,1.4731670154131926,True
0.42792859529799376,percentile,1.7108104516261222,True
0.5677654766892778,normal,1.7010326756040626,True
0.7595572197800546,pivot,1.6519152241423858,True
0.5809227954301175,percentile,1.5895061284477598,True
0.13875691472266782,normal,2.002762259437125,True
-0.0800299197328962,pivot,1.450994091401609,True
0.6060733174179176,percentile,2.2215490938926887,True
0.344912710010566,normal,1.5632411057662647,True
0.49106488378222224,pivot,1.4354951311752426,True
0.45458256293628085,percentile,1.4946708100121697,True
0.05223658479845861,normal,1.7549089850336839,True
-0.11209824674364732,pivot,1.4008645155045591,True
0.5177017105202042,percentile,1.8866068861855432,True
0.8368187402998434,normal,1.8791663540183583,True
0.9077442123692641,pivot,1.9255143107566925,True
0.8650205892690699,percentile,1.6931768283367137,True
0.5108262501008016,normal,1.8348889517275904,True
0.6851587745324599,pivot,1.7866126829705173,True
0.5279949854796824,percentile,1.7657840208312194,True
0.18380499139691064,normal,2.0017463916192972,True
0.23641893972127015,pivot,1.6658920468611602,True
0.5600020578581169,percentile,2.0625428783172413,True
0.39561718918825645,normal,1.3646840310966035,True
0.4347631968046406,pivot,1.470653796069041,True
0.4525928979905003,percentile,1.3161250866557692,True
0.4024191139630476,normal,1.1160066419762555,False
0.3721719217307691,pivot,1.1004659047002356,False
0.3809354409019622,percentile,1.1109066957162188,False
0.7596558451003996,normal,1.983303805695878,True
0.9334232340541264,pivot,2.0441749272949234,True
0.8348004250295099,percentile,1.8422377777064898,True
0.20509235449576624,normal,2.121060607041081,True
-0.3396141903697347,pivot,1.625705843336052,True
0.6245541972072205,percentile,2.7129159204411897,True
0.5457986005708404,normal,1.927844746297309,True
0.5074438695183754,pivot,1.7934042369496237,True
0.6062382493049121,percentile,1.826814871664613,True
0.27701157811441923,normal,1.4944386677154475,True
0.4848852317450443,pivot,1.1732079757339116,True
0.5798794232025555,percentile,1.2609262691976852,True
0.3740537257490374,normal,1.6910219465329983,True
0.43791054114822936,pivot,1.6327059137672615,True
0.43730686480313796,percentile,1.605458212874538,True
0.43603591848813994,normal,2.544000190170088,True
0.6179601325276165,pivot,2.2187156145458182,True
0.604601830522965,percentile,2.634294712227654,True
0.4346893979546239,normal,1.5875399131802483,True
0.5229560917973664,pivot,1.658416810371821,True
0.4981362531002214,percentile,1.670107821458711,True
0.1890899257779448,normal,1.3322020075521794,True
0.2918445849801774,pivot,1.1849095379839873,True
0.2270187977134951,percentile,1.1076414825000696,False
0.5251570034061663,normal,1.502093880125012,True
0.3819078388079309,pivot,1.3819323585389933,True
0.5457130535451753,percentile,1.5988536593157217,True
0.5503598797875046,normal,1.6246793764706968,True
0.4627658661038223,pivot,1.6002567485784147,True
0.6220528227847459,percentile,1.6367113378763363,True
0.5988955799228269,normal,2.4358289350694546,True
0.6410500515730755,pivot,2.055411462315437,True
0.7564021004852459,percentile,2.5426309290797304,True
0.6137229789999621,normal,2.2388704120793137,True
0.6601399774222076,pivot,2.038349455173498,True
0.7957114903664777,percentile,2.215365726622611,True
0.30737789044292085,normal,1.8500223423536295,True
0.7408023517885409,pivot,1.7747491658931267,True
0.36419471606791154,percentile,1.594545106159833,True
0.06826678464836611,normal,1.976874586481867,True
-0.13564680964021525,pivot,1.4293365700468987,True
0.6155065719631099,percentile,2.3133354952694893,True
